recap_id,game_id,text
555,100555,"The Newark Mustangs hosted the Anchorage Herons on February 12, 2026. The final score was Newark Mustangs 134, Anchorage Herons 127. Sheffield led the Newark Mustangs with 42 points. On the losing side, Fairbanks scored 39 points. The Anchorage Herons held a 68-66 edge at the half of a closely contested game. Down by as many as 5 points during the game, the Newark Mustangs still found a way to win. Brennan provided the go-ahead points for the Newark Mustangs in the closing minutes. 18 made threes came from the Newark Mustangs. Gentry and Godfrey and Sheffield battled foul trouble for stretches of the game."
556,100556,"Emerson poured in 25 points as the Honolulu Miners never let the Providence Skylarks back into it, winning 125-109 on the road on February 19, 2026. Marlow answered with 21, but Providence's 20 turnovers doomed any hope of a comeback. Honolulu was already ahead 63-60 by halftime and stretched the margin to 17 points before the final buzzer, while Ezekiel Mercer battled foul trouble for the Skylarks throughout a game the Honolulu Miners controlled from start to finish without ever loosening their grip."
557,100557,"The Spokane Outlaws visited the Louisville Nomads on February 19, 2026. The final score was Louisville Nomads 124, Spokane Outlaws 116. Garner and Vance topped all scorers for the Louisville Nomads with 29 points. Carver led the Spokane Outlaws with 30 points in the loss. The Louisville Nomads led 67-52 at the half after two competitive quarters. The Louisville Nomads led wire-to-wire from the opening tip. Reserves for the Louisville Nomads scored 35 points. Foul trouble limited Sutter and Vance for parts of the game."
558,100558,"It was 48-48 at halftime between the El Paso Ospreys and the Richmond Kestrels on February 19, 2026, before Richmond took over, leading wire to wire the rest of the way to a 109-99 win. Gallagher scored 24 to pace the Richmond Kestrels, while Salazar answered with 31 for El Paso in defeat. Richmond's advantage grew to as much as 13 points, and the Kestrels ultimately won it by 10 in a game that flipped entirely once the second half began."
559,100559,"On February 19, 2026, the Bakersfield Wranglers welcomed the Baton Rouge Falcons at home. The Bakersfield Wranglers defeated the Baton Rouge Falcons by a score of 120-111. Wakefield led the Bakersfield Wranglers with 23 points. Castellano paced the Baton Rouge Falcons with 31 points despite the loss. Heading into halftime, the Bakersfield Wranglers led 61-54 through two quarters of play. Down by as many as 7 points during the game, the Bakersfield Wranglers still found a way to win. Wakefield hit the go-ahead jumper late in the fourth quarter. The Bakersfield Wranglers came out on top by 9 points. The Bakersfield Wranglers' largest lead of the game was 20 points."
560,100560,"On the road on February 19, 2026, the TUL took on the CHE at the Cheyenne Pioneers' arena. The Tulsa Admirals topped the Cheyenne Pioneers, 115-105. Rutledge was the top scorer for the Tulsa Admirals, going for 24 points. Fairbanks led the Cheyenne Pioneers with 21 points in the loss. At halftime, the Tulsa Admirals were ahead 55-49 following the first two periods. The Tulsa Admirals never trailed at any point in the game. There was no box score entry for Radford of the Tulsa Admirals. Mercer picked up enough fouls during the game to be in foul trouble."
561,100561,"On February 20, 2026, the PRO and the ALE met, with the Albuquerque Lancers on the road. The final score was Albuquerque Lancers 126, Providence Skylarks 110. Albuquerque Lancers scorer Farrell finished with a game-high 26 points. Marlow paced the Providence Skylarks with 25 points despite the loss. The Albuquerque Lancers led 66-56 at the half after two competitive quarters. The Albuquerque Lancers did not trail at any point in the game. Marlow cleaned up 14 rebounds to lead all players. Abbott and Salazar battled foul trouble for stretches of the game."
562,100562,"The Anchorage Herons visited the Louisville Nomads on February 20, 2026. The final score was Louisville Nomads 124, Anchorage Herons 121. Vance paced the Louisville Nomads attack, scoring 29 points. For the Anchorage Herons, Fairbanks scored a team-high 32 points. The Anchorage Herons took a 60-58 lead into the locker room at the break. The Louisville Nomads rallied back from a 7-point deficit to come away with the win. The go-ahead bucket late in the game came from Rivera of the Louisville Nomads. Vance set the pace with 10 assists. The Louisville Nomads led by up to 12 points along the way to the win."
563,100563,"Carver's 28 points headlined a night in which the Spokane Outlaws never trailed, cruising to a 136-109 road win over the Bakersfield Wranglers on February 20, 2026. Wakefield tried to keep pace with 23 for Bakersfield, but Spokane had already opened a 72-57 halftime lead and later pushed the gap to 27 points, knocking down 15 shots from beyond the arc in a comfortable wire-to-wire victory that was never seriously threatened by the Wranglers at any single stage of the contest."
564,100564,"On February 20, 2026, the Austin Sentinels welcomed the Tacoma Talons at home. The Tacoma Talons came away with a 133-112 victory over the Austin Sentinels. Sutter paced the Tacoma Talons attack, scoring 21 points. For the Austin Sentinels, Sawyer scored a team-high 24 points. The Tacoma Talons led 67-59 at the half after two competitive quarters. The Tacoma Talons did not trail at any point in the game. The Austin Sentinels coughed it up 16 times. The Tacoma Talons built a lead as big as 24 points during the game."
565,100565,"On February 20, 2026, the Cheyenne Pioneers welcomed the Missoula Anchors at home. The MIS beat the CHE, 135-119. Rutledge was the top scorer for the Missoula Anchors, going for 31 points. Vance paced the Cheyenne Pioneers with 28 points despite the loss. The Missoula Anchors led 69-54 at the half after two competitive quarters. The Missoula Anchors did not trail at any point in the game. The Missoula Anchors bench unit produced 41 points. The Missoula Anchors' largest lead of the game was 26 points."
566,100566,"On February 20, 2026, the Nashville Tempest traveled to face the Reno Ridgebacks. The Nashville Tempest topped the Reno Ridgebacks, 131-94. For the winners, Nash scored 30 points. Garner led the Reno Ridgebacks with 17 points in the loss. At the break, the Nashville Tempest were up 61-48 after the opening two quarters. At no point during the contest did the Nashville Tempest trail. Garner added a double-double, going for 17 points and 4 assists. The Nashville Tempest' largest lead of the game was 40 points."
567,100567,"Devonte Nash delivered a 36-point performance and the late go-ahead bucket as the Nashville Tempest stunned the host Honolulu Miners, 110-109, on February 21, 2026. Sinclair led Honolulu with 22 in the loss. The Honolulu Miners were up 59-58 at the break, but Nashville rallied from a 7-point deficit, building a lead of up to 9 points before closing it out by 1 point in a game that came down to the final possession between the two teams, with Honolulu unable to answer down the stretch."
568,100568,"On February 21, 2026, the Buffalo Marshals welcomed the Spokane Outlaws at home. The final score was Spokane Outlaws 116, Buffalo Marshals 107. For the winners, Sutter scored 27 points. Thornton paced the Buffalo Marshals with 21 points despite the loss. The Spokane Outlaws took a 58-57 lead into the locker room at the break. After facing a 2-point deficit earlier in the game, the Spokane Outlaws came all the way back. Sutter came up with the go-ahead basket in the final stretch of the game. Garner did not suit up for the Buffalo Marshals. The Spokane Outlaws built a lead as big as 11 points during the game."
569,100569,"On February 21, 2026, the Albany Condors traveled to face the Anchorage Herons. The final score was Anchorage Herons 103, Albany Condors 84. Wolfe topped all scorers for the Anchorage Herons with 30 points. Easton scored 23 points to lead the Albany Condors. Heading into halftime, the Anchorage Herons led 52-44 through two quarters of play. Down by as many as 4 points during the game, the Anchorage Herons still found a way to win. Wolfe came up with the go-ahead basket in the final stretch of the game. Wolfe controlled the glass with 12 rebounds. The lead changed hands 2 times during the course of the game."
570,100570,"The Grand Rapids Drifters hosted the Missoula Anchors on February 21, 2026. The Missoula Anchors came away with a 121-112 victory over the Grand Rapids Drifters. Missoula Anchors scorer Thackeray finished with a game-high 27 points. Salazar paced the Grand Rapids Drifters with 20 points despite the loss. Heading into halftime, the Grand Rapids Drifters led 62-60 through two quarters of play. The Missoula Anchors erased a 7-point hole along the way to close out the win. Keller came up with the go-ahead basket in the final stretch of the game. Emerson set the pace with 9 assists. Holloway spent stretches of the game in foul trouble."
571,100571,"On February 21, 2026, the TAC and the ALE met, with the Albuquerque Lancers on the road. The Albuquerque Lancers topped the Tacoma Talons, 126-113. Holloway paced the Albuquerque Lancers attack, scoring 27 points. Bradford and Maddox and Vance paced the Tacoma Talons with 17 points despite the loss. The Albuquerque Lancers led 67-61 at the half after two competitive quarters. The Albuquerque Lancers never trailed at any point in the game. 10 made threes came from the Albuquerque Lancers. The Albuquerque Lancers' largest lead of the game was 16 points."
572,100572,"Landon McAllister's late go-ahead basket lifted the Newark Mustangs past the visiting El Paso Ospreys, 108-106, on February 22, 2026, in a game that saw 12 lead changes. Sheffield led the Newark Mustangs with 25 points, while Salazar answered with 30 for El Paso. Newark led 54-53 at the half and was down by as many as 2 points before rallying past the Ospreys. El Paso's 19 turnovers proved costly, and Antoine Quigley battled foul trouble on the El Paso side throughout the contest."
